id,created_at,text
860713348484050947,2017-05-06 04:30:28,"RT @theonevortex: The Second Wave of Bitcoin Price Growth May Just Be Beginning https://t.co/yfQZM3FZ84
via @dangermouse117"
860713134507479040,2017-05-06 04:29:37,"@heysamjones No it’s old, I have new data, unpublished as yet."
860365258275168256,2017-05-05 05:27:17,@bradmillscan @TraceMayer But agree it is normally a good indicator for a network. But not #bitcoin as it has hit its ceiling. USD transmitted might be better. https://t.co/WOTTLlBtw4
860364554584248321,2017-05-05 05:24:29,@bradmillscan @TraceMayer I commented on Trace’s tx approach to valuation on one of his Steemit articles. The hoarding aspect is hard to nail down… external factors. https://t.co/mmrVJbTc93
860199246095568896,2017-05-04 18:27:36,"@ElCriptografoES Google BTCUSD searches was mid-range yesterday, baseline earlier in the week, but moving into the heated zone today. https://t.co/paqRfSw30p"
859297037346525184,2017-05-02 06:42:33,"@jay_neyer Without data in a mature landscape, too early to say. Depends on how much of each coin gets parked in long term store of value by investors."
859236247977447424,2017-05-02 02:41:00,"RT @bradmillscan: Here we can see relatively how much $GNO Poloniex, Bittrex, Kraken and others purchased. https://t.co/f5AC4klXBZ"
858929644896043008,2017-05-01 06:22:40,...or it's a good thing if alts pan out to utility. The healthy ratio between the reserve currency and industry services should not be 90%. https://t.co/XcztTmKbbE
858408228232744960,2017-04-29 19:50:44,"RT @delitzer: @dangermouse117 @twobitidiot Been a while since I've seen this one, but another way: https://t.co/Ud0gQhPdPt"
858291167556845568,2017-04-29 12:05:35,@ARKblockchain @SpaceX … probably a F9H as that one can take us to the moon ;)
858285811854319616,2017-04-29 11:44:18,"@_otada_ If peak 60-day volatility drops below 5%, BTC as money is almost a certainty. Approx 2020 onwards (assuming it doesn’t implode from within). https://t.co/dK6CQGP0U3"
858282282632728576,2017-04-29 11:30:16,"Traditional Investor: Profits aren’t real till you cash out.

#Bitcoin Investor: If BTC becomes the new money, then this is cashing out."
858270710875045888,2017-04-29 10:44:18,"The question to ask is what will happen if #segwit approves? Will alts deflate, or will alts level off while BTC has it’s time on the moon"
858270252223700993,2017-04-29 10:42:28,There absolutely no doubt that crypto is inflating with a lot of new money. Total combined marketcap now well outstripping BTC. https://t.co/9CLSBDwa0h
858269739470077952,2017-04-29 10:40:26,#altcoin traders will recognise the chart shape https://t.co/DVIgr6P4JG
858269230172577792,2017-04-29 10:38:25,"Combined #altcoin marketcap broke another resistance level this week. This is not just alt season, it’s unprecedented. https://t.co/b9kx8s1xtj"
858207199356567553,2017-04-29 06:31:55,@_Kevin_Pham Ignore Bitfinex’s chart and go with Bitstamp’s chart. If anything downward pressure on Bitstamp from Bitfinex BTC selling to USD.
857795277150863360,2017-04-28 03:15:05,Clues to this is BTC and ETH rising together.
857785842236104706,2017-04-28 02:37:36,"#bitcoin is divided, we’re surprised it’s still climbing, meanwhile, IMO high net worth investors keep piling in to hedge a global shitstorm"
856436063597871104,2017-04-24 09:14:04,RT @theonevortex: 1/When the world discovers #bitcoin they will rejoice. They will come to understand how this money was created just for t…
855793450389618688,2017-04-22 14:40:33,Meaning business being turned away from high fees and congestion was negligible. This is no longer true in 2017.
855793224270479360,2017-04-22 14:39:39,Previously we saw peak hour congestion but overall the exponential growth rate was unaffected.
855792812255608834,2017-04-22 14:38:00,Q1 2017 has seen the #bitcoin transaction rate hit its ceiling. Exponential growth line now flattening. https://t.co/eioYywTZV2 https://t.co/MPFXQEYaZx
855683972403044352,2017-04-22 07:25:31,Chuck Norris and Charlie Lee. #segwit congrats. @SatoshiLite https://t.co/D2UdsnktM1
855681586133585920,2017-04-22 07:16:02,@stdeml @krystoferivanov @ErikVoorhees You guys should try coin cap's API. I pulled mine the hard way from many sources and spliced together.
855657287184039937,2017-04-22 05:39:29,Exodus roadmap document updated. Nice work @exodus_io and @decredproject https://t.co/b0PBI4ICzq https://t.co/91bNpwMu8r
855349452944531456,2017-04-21 09:16:15,"@vcealicu any chance you can DM me, keen to talk about Cryptocompare's API."
855285223541555201,2017-04-21 05:01:02,@boastr_net Would you be up for a nicer BetterSnapTool menubar icon if I drew one for you? Love the app. Love it more with a designer touch.
855195356107165696,2017-04-20 23:03:56,@SatoshiLite @zooko @theonevortex @ErikVoorhees Oh I've done that one already. Haven't published the update. ;)
855194783156912128,2017-04-20 23:01:39,@SatoshiLite @zooko @theonevortex @ErikVoorhees Yea will give it a shot. All events will be time synchronised on the x axis which will be telling.
855194019801911296,2017-04-20 22:58:37,@SatoshiLite @zooko @theonevortex @ErikVoorhees That's a good idea Charlie. Would compare present day performance. Presently it compares life cycle performance.
855048621502251008,2017-04-20 13:20:52,"@zooko @ErikVoorhees Zooko, I read it went between 1/100 to 1/1000 of the original price. Daily median trade price plotted. Not 1st trade."
855047054355083264,2017-04-20 13:14:38,Satoshi has a $1b incentive to ask GMX for his old hacked email account backups. Yeah right. https://t.co/pXpspqpvEo
855024983172448256,2017-04-20 11:46:56,RT @ARKblockchain: #bitcoin's 2017 choppiness is barely visible when volatility is calculated on a one-year rolling basis (data via @coinde…
855003988994936833,2017-04-20 10:23:30,"@bradmillscan @R0bInI0 @ErikVoorhees Blind carbon copy. Use it in emails when things get political. It's gonna moon Brad, everyone needs to BCC. 🙃"
854940631789051906,2017-04-20 06:11:45,"Dataviz of young alt-coins less than 500 days old, over &gt;$100k market cap. Inspired by @ErikVoorhees https://t.co/BQZTHVoNvs"
854918061836558336,2017-04-20 04:42:04,"@SatoshiLite @zooko @theonevortex @ErikVoorhees Charlie, original visualisation was intended as a macroscopic study of all coins. Individually it’s the slope that’s important, not height."
854916377588580354,2017-04-20 04:35:22,@ErikVoorhees @theonevortex Note the original chart selection criteria required &gt;$250k market cap for every year of its life to filter out pumps. Quite strict.
854915388605308928,2017-04-20 04:31:26,"@ErikVoorhees @theonevortex Erik, out of 151 young coins that match the &gt;100k criteria this is the zoom for 10x return https://t.co/ACQUUqg6ni"
854844347296079872,2017-04-19 23:49:09,@djside73 Trust me you can. I’d need to lead you through how volatility / std deviation is calculated. TLDR; high volatility comes from down cycles.
854831740069662720,2017-04-19 22:59:03,@djside73 I think ROI will increase as people buy into $BTC as a high interest short term “savings account”. Low volatility makes this viable/visible.
854568644935692288,2017-04-19 05:33:36,"@leungclj @decredproject @tez0s @ParticlProject I'm told it's in the works for the future, will take time to dial in before release."
854523586786107392,2017-04-19 02:34:34,I feel like governance directly baked into coins will follow this democracy chart. This is why I like projects like @decredproject &amp; @tez0s https://t.co/0LFMUOgcNr
854516153313509376,2017-04-19 02:05:01,The first pyramid schemes were started by the pharaohs. The second by central bankers. Don't be a camel. https://t.co/GZjVRsNCIZ
854514179121618944,2017-04-19 01:57:11,But will on chain scaling cater for  100 billion Tx per second for IoT? We ran out of IP addresses. NAT was layer 2. https://t.co/TNE67tEGZc
854512730018955264,2017-04-19 01:51:25,@C1aranMurray Fiat is a very bad long term store of value. It only has 2 of the 3. $BTC is waiting for low volatility. Should be locked and loaded by 2020
854485231268634624,2017-04-19 00:02:09,"5/ Bitcoin’s on track to be true money buy ~2020. 
-Low volatility
-Store of value
-Easily transactable
Neither fiat nor gold has these 3"
854484202976182276,2017-04-18 23:58:04,4/ Meanwhile #Bitcoin’s peak volatility will be competitive to fiat by then. https://t.co/zB6wg7Ya01
854483234641526784,2017-04-18 23:54:13,3/ #Bitcoin inflation rate will match Gold’s 2% by the next halving event in 2020 https://t.co/aGXb1Bo1OA
854482748697747456,2017-04-18 23:52:17,2/ The gold inflation rate from newly mined supply is ~2% per year. https://t.co/ePeJDgFFZz
854482370115784704,2017-04-18 23:50:47,1/ All the gold in the world looks like this. https://t.co/BLdaLOvnGN
854452908024254464,2017-04-18 21:53:42,@Truthcoin @theonevortex @ErikVoorhees Good idea. I’m using plotly but can do the same thing.
854452764381921280,2017-04-18 21:53:08,@saifedean GAME @Game_Credits
854348606165233664,2017-04-18 14:59:15,@theonevortex @ErikVoorhees Updated dataviz of all 119 coins above 250k market cap. Little pump winglets forming from this recent alt season. https://t.co/j8INhbHYMm
854200242136166400,2017-04-18 05:09:42,@theonevortex @ErikVoorhees Lol. I get out of silent retreat and alts still pumping hard. You read my mind. Will regenerate that chart soon.
853582260745916416,2017-04-16 12:14:04,@bitcoincarpente @piramida @BitConsultants What's behind the Waves Tx volume?
851685943354441728,2017-04-11 06:38:47,“Death by hacker” still beats “Death by banker” in terms of risks faced by Exchanges. https://t.co/B1SDOt0fmJ
851685307082694656,2017-04-11 06:36:15,@hexathos @movrcx whatever you say hex. 🙃
851685115558215680,2017-04-11 06:35:29,China’s loss is JPY EUR and USD’s gain. Note that Japan is now the leader in zero fees. https://t.co/KLhInhBdG6
851684448789594112,2017-04-11 06:32:50,"USD dominates fiat exchange support. EUR surprisingly strong. (Exchange offerings, not trade volume weighted). https://t.co/JKvgjLHfUc"
851683905115533312,2017-04-11 06:30:41,"Europe and Asia lead in exchange locale. IMO US regulations quietly killing biz, slowly killing the golden goose. https://t.co/mfbGsXI18k"
851682840353820672,2017-04-11 06:26:27,They found 92% of exchanges use cold storage. 87% of coins are stored cold. IMO 13% is a hell of a lot of coins open to hot wallet attack.
851681816675205120,2017-04-11 06:22:23,Active users of crypto over time. 50% growth pa. My estimates based on Google Trends was 100% pa for BTC (passive hodlers and active). https://t.co/Vr4EOlYGYW
851681031027531776,2017-04-11 06:19:15,"Can we say early days of crypto? Less than 2,000 full time employees in crypto. https://t.co/Tzw7c5fTNY"
851680503606386688,2017-04-11 06:17:10,"The 4 industry sectors. IMO this is timeline for best investment:
Mining (past)
Exchanges (now)
Wallets (now)
Payments (future) https://t.co/DZN9S6KEju"
851679417042481152,2017-04-11 06:12:51,BTC ETH LTC lead exchange/wallet support. IMO XMR is like the coin everyone wants to integrate but stings everyone who tries. @fluffyponyza https://t.co/MOWlrkE95N
851678529661968385,2017-04-11 06:09:19,"Nice table. Tx on network are much more indicative of real world usage. Only BTC and ETH have significance. (XRP too, but N/A in study) https://t.co/6xJJ51hpg4"
851677624887672832,2017-04-11 06:05:43,Preferred safe havens are ETH and DASH. (I’m not so sure I’d call these great safe havens just personally) https://t.co/aNqCS0TGWr
851677172456603648,2017-04-11 06:03:55,"Big winners in price action are:
DASH
XMR
ETH https://t.co/uOd7SNwgqe"
851676703755714562,2017-04-11 06:02:04,BTC dominance declining to alts. Notably ETH. https://t.co/YrQEKGLVUj
851676353514557440,2017-04-11 06:00:40,"Estimated user base of crypto:
3-6m active users
6-12m active wallets

Via surveying wallet companies directly."
851675905919287296,2017-04-11 05:58:54,Some great data from this benchmark study by Cambridge. They surveyed 150 companies in crypto. https://t.co/t87NXTJKAV
850299460739489792,2017-04-07 10:49:23,"@mmjtrader Yup, speculative bubbles = buy the rumour sell the fact."
850231113448476672,2017-04-07 06:17:48,My opinion on #bitcoin price in one infographic. Edging from FUD to FOMO. Market surprisingly resilient in the face of uncertainty. https://t.co/rPcZ8PdTwu
849445195599015939,2017-04-05 02:14:51,RT @bradmillscan: If you are trading #altcoins be aware of the repeating bitcoin dominance fractal. #altseason could be coming to an end so…
849443933621018626,2017-04-05 02:09:50,@bradmillscan @onemanatatime @CryptoMessiah @gbdesai @Sicarious_ $DCR should be moving out of stealth around now as the start to speak at conferences
848575725267435520,2017-04-02 16:39:53,@MdeMorcilla LOL. Screen capture and use your fav drawing app.
848457873130520576,2017-04-02 08:51:35,@MdeMorcilla It was done in a spreadsheet. Just download the CSV and plot the data on a log chart.
846654806412316672,2017-03-28 09:26:50,@vinnylingham @zulziect @satoshilite Solving the problem is the hard one. Value is nothing but some electricity and a pizza order away.
846391228258172928,2017-03-27 15:59:28,"RT @ErikVoorhees: One of my favorite crypto market commentators, Willy Woo. ""Woo’s Law of Bitcoin user growth"" https://t.co/gfZQwIQ29h @dan…"
845378079451078656,2017-03-24 20:53:35,@Chaosedlol just wait a few days. They go into a holding pattern before release. Usually publishes elsewhere first.
